;empty_slots;extra;free_bikes;id;latitude;longitude;name;timestamp
0;20;{'uid': '017'};7;9d57ab84bdcde15d64a1664c01ea8fb9;60.173099;24.949636;Varsapuistikko;2018-10-06T18:58:33.797000Z
1;12;{'uid': '039'};14;df83a13673a5c3139cab51286bc13003;60.182578;24.926764;Ooppera;2018-10-06T18:58:33.854000Z
2;12;{'uid': '128'};1;688c4566b4403571801f4268df799fd4;60.1920576;24.9642238;Päijänteentie;2018-10-06T18:58:33.782000Z
3;3;{'uid': '715'};9;37c5312fc86cf5a6286be9eacc3ac8c7;60.216222;24.821932;Komentajankatu;2018-10-06T18:58:33.857000Z
4;2;{'uid': '069'};12;cb6a7f2323230164c254c5c909d80ecb;60.1656962;24.9314323;Kalevankatu;2018-10-06T18:58:33.901000Z
5;10;{'uid': '587'};2;d8d1594239323944e2a30ef2493d8d85;60.162477;24.767831;Hauenkallio;2018-10-06T18:58:34.052000Z
6;29;{'uid': '026'};3;cfa241b3c8fe3a3384d61ee20ff315dc;60.168644;24.930435;Kampin metroasema;2018-10-06T18:58:33.811000Z
7;5;{'uid': '146'};11;0b47370a4249132f08f9226065237576;60.2172043;24.9544112;Pohjolanaukio;2018-10-06T18:58:33.810000Z
8;11;{'uid': '084'};0;241bdd9f5c08b30dbb6446469bfabd8d;60.19163756;24.90078593;Mäntytie;2018-10-06T18:58:33.967000Z
9;22;{'uid': '521'};7;e02233eb497bb93e13bc029eeb6fb547;60.177588;24.803942;Kulttuuriaukio;2018-10-06T18:58:33.983000Z
10;12;{'uid': '101'};12;6ee3e23da86fc75c6f11a707fb805747;60.2059946;24.8798291;Munkkivuoren ostoskeskus;2018-10-06T18:58:34.049000Z
11;2;{'uid': '004'};13;e7d6364475a29671947f060bdedaef92;60.160944;24.941859;Viiskulma;2018-10-06T18:58:33.776000Z
12;19;{'uid': '006'};4;ca527b35a8907cb96e8fb3275c43258b;60.162287;24.929542;Hietalahdentori;2018-10-06T18:58:33.779000Z
13;5;{'uid': '013'};11;033080b28b100f742e361f30e553085e;60.167891;24.975561;Merisotilaantori;2018-10-06T18:58:33.790000Z
14;9;{'uid': '015'};3;6fc5132955e07b845f6a2e62470292bd;60.171025;24.955571;Ritarikatu;2018-10-06T18:58:33.793000Z
15;3;{'uid': '016'};24;5d07a8fc3ba2ba51625e9993e61a491b;60.174175;24.96148;Liisanpuistikko;2018-10-06T18:58:33.795000Z
16;8;{'uid': '021'};44;f65b68cc5f19045a8b07f59f47b5b010;60.17291;24.93913;Töölönlahdenkatu;2018-10-06T18:58:33.803000Z
17;12;{'uid': '023'};20;584e77525465ab5217822e6f6a9f7c39;60.171413;24.937402;Kiasma;2018-10-06T18:58:33.806000Z
18;0;{'uid': '032'};0;37edaaaed3d70f61d09ada463150023e;60.171346;24.931874;Eläinmuseo;2018-10-06T18:58:33.836000Z
19;14;{'uid': '033'};2;087aed9505e2f06b74fbd6b96486c4d8;60.171155;24.92506;Kauppakorkeakoulu;2018-10-06T18:58:33.837000Z
20;9;{'uid': '034'};7;8adcd117e712e01bdc3d24ed2ee7f9d0;60.173944;24.932879;Kansallismuseo;2018-10-06T18:58:33.845000Z
21;1;{'uid': '036'};48;2c1c0df24c5fd9b98999de2d6ef0f2a6;60.176076;24.922503;Apollonkatu;2018-10-06T18:58:33.846000Z
22;13;{'uid': '037'};4;b91b0dc7dfe785f59ecdbbe187ea9fe2;60.1774947;24.928409278;Töölönkatu;2018-10-06T18:58:33.848000Z
23;7;{'uid': '038'};8;10388240daa03dce0726db54a627d4f4;60.179141;24.924981;Töölöntori;2018-10-06T18:58:33.851000Z
24;0;{'uid': '040'};36;38319ecf8cadc7b3c9a0c009bad1d142;60.178102;24.952391;Hakaniemen metroasema;2018-10-06T18:58:33.859000Z
25;3;{'uid': '041'};29;5d71dc7c702527c1cafcd88674750fe5;60.180808;24.949272;Ympyrätalo;2018-10-06T18:58:33.861000Z
26;12;{'uid': '043'};7;d03a5f077dd43c3979cac9bf1cff04f7;60.184283;24.952703;Karhupuisto;2018-10-06T18:58:33.864000Z
27;6;{'uid': '044'};16;9a129e60f204059e7033224e79ba4816;60.187704;24.960505;Sörnäisten metroasema;2018-10-06T18:58:33.865000Z
28;9;{'uid': '052'};9;f36e109143c3a5667c72fa3e53f3743f;60.1540763;24.8793159;Heikkilänaukio;2018-10-06T18:58:33.878000Z
29;11;{'uid': '053'};2;8d3c28d2071974a4568ce0018613acc8;60.156817;24.8850653;Heikkiläntie;2018-10-06T18:58:33.879000Z
30;1;{'uid': '056'};12;61b7df21d32a35c1373ea63c4464a23d;60.1654485;24.8601992;Luoteisväylä;2018-10-06T18:58:33.882000Z
31;2;{'uid': '593'};11;b5e6c836ffc8fb5e1e578a512ef301b8;60.159601;24.782536;Toppelundintie;2018-10-06T18:58:33.758000Z
32;15;{'uid': '110'};5;79e6a073c80d2667b629db194629b403;60.198898;24.924867;Maistraatintori;2018-10-06T18:58:33.759000Z
33;37;{'uid': '113'};2;74689515429fa60a03634dba53ae4ba6;60.199715;24.935198;Veturitori;2018-10-06T18:58:33.763000Z
34;11;{'uid': '115'};3;ad22db44a62ee3fb4fa7fbf881b14115;60.1942095;24.941578;Venttiilikuja;2018-10-06T18:58:33.765000Z
35;12;{'uid': '121'};5;4f9d39370f89c01556e6198029d28dbc;60.1864633;24.9678718;Vilhonvuorenkatu;2018-10-06T18:58:33.770000Z
36;6;{'uid': '122'};11;d6e1c2b7cab65e4b0cf39be6af30cc6a;60.1837182;24.9621936;Lintulahdenkatu;2018-10-06T18:58:33.772000Z
37;10;{'uid': '124'};9;18757df75f572ff24ba88b2ead97352c;60.18265182;24.98179261;Isoisänsilta;2018-10-06T18:58:33.775000Z
38;6;{'uid': '125'};22;c266d627b510c4ab43632d3bbbccb32c;60.1847821;24.9786428;Arielinkatu;2018-10-06T18:58:33.777000Z
39;11;{'uid': '126'};27;1099ea376c74cd14567299d4477044a0;60.188399;24.975852;Kalasataman metroasema;2018-10-06T18:58:33.778000Z
40;11;{'uid': '127'};10;248c9f45e435fe0af09dfd5402ec2be3;60.1896994;24.9711926;Teurastamo;2018-10-06T18:58:33.780000Z
41;18;{'uid': '130'};6;84f7d5429014d4a44e4b8e0c96274158;60.193486;24.9487524;Teollisuuskatu;2018-10-06T18:58:33.784000Z
42;20;{'uid': '131'};5;73502a450f73707bddffc092ee502c67;60.1962627;24.9476186;Elimäenkatu;2018-10-06T18:58:33.786000Z
43;15;{'uid': '133'};7;d278884008c1f89b6785192d7bdb1713;60.1974886;24.9614385;Paavalinpuisto;2018-10-06T18:58:33.789000Z
44;2;{'uid': '134'};24;f260a25d7217bc4ca4946c156f6b2615;60.1985314;24.9676708;Haukilahdenkatu;2018-10-06T18:58:33.791000Z
45;8;{'uid': '136'};4;98e39df220af06356d756b7d1e1327d0;60.2032721;24.9513636;Sofianlehdonkatu;2018-10-06T18:58:33.794000Z
46;0;{'uid': '148'};23;54c3fd84fc4a00667e64fd83ffdbae27;60.2184427;24.9664619;Juhana Herttuan tie;2018-10-06T18:58:33.814000Z
47;12;{'uid': '705'};6;6a7eb6bf55515e68f6a5748aaa7c9eb4;60.203892;24.80493;Laajalahden keskus;2018-10-06T18:58:33.818000Z
48;10;{'uid': '150'};22;c0af3fa79ff889dcab400b84b2572e1f;60.1766793;24.9338701;Töölönlahden puisto;2018-10-06T18:58:33.821000Z
49;9;{'uid': '711'};7;d04c36a2c1b6c50b4a54041290bdd39a;60.215751;24.826368;Kirjurinkuja;2018-10-06T18:58:33.855000Z
