;empty_slots;extra;free_bikes;id;latitude;longitude;name;timestamp
0;5;{'uid': '017'};27;9d57ab84bdcde15d64a1664c01ea8fb9;60.173099;24.949636;Varsapuistikko;2018-09-21T08:59:50.340000Z
1;6;{'uid': '039'};17;df83a13673a5c3139cab51286bc13003;60.182578;24.926764;Ooppera;2018-09-21T08:59:50.408000Z
2;10;{'uid': '729'};12;77a75a40dbe1fd755f5fba6656bcf331;60.218869;24.813885;Leppävaaranaukio;2018-09-21T08:59:50.438000Z
3;23;{'uid': '627'};11;d64b9cd517aacae8a7c911af6a4e3237;60.162403;24.738416;Piispansilta;2018-09-21T08:59:50.559000Z
4;9;{'uid': '077'};2;b231052e47a1f5684f1a8b44e31246b2;60.185184;24.91423;Nordenskiöldinaukio;2018-09-21T08:59:50.578000Z
5;3;{'uid': '106'};13;040440dad1795e9052e88b2e0088ea12;60.2034735;24.8989297;Korppaanmäentie;2018-09-21T08:59:50.739000Z
6;16;{'uid': '026'};16;cfa241b3c8fe3a3384d61ee20ff315dc;60.168644;24.930435;Kampin metroasema;2018-09-21T08:59:50.370000Z
7;19;{'uid': '125'};2;c266d627b510c4ab43632d3bbbccb32c;60.1847821;24.9786428;Arielinkatu;2018-09-21T08:59:50.302000Z
8;26;{'uid': '761'};0;3b8da65e32e72c67c0e82129ed509433;60.220412;24.83938;Mäkkylän asema;2018-09-21T08:59:50.619000Z
9;3;{'uid': '649'};10;082ad4fb04c6c00dc29176339269c649;60.17471;24.752442;Lystimäensilta;2018-09-21T08:59:50.644000Z
10;7;{'uid': '573'};18;45fe20ace17bfc7af7208f24ab30a651;60.17465;24.779428;Urheilupuisto (M);2018-09-21T08:59:50.718000Z
11;12;{'uid': '004'};2;e7d6364475a29671947f060bdedaef92;60.160944;24.941859;Viiskulma;2018-09-21T08:59:50.300000Z
12;9;{'uid': '006'};15;ca527b35a8907cb96e8fb3275c43258b;60.162287;24.929542;Hietalahdentori;2018-09-21T08:59:50.306000Z
