;empty_slots;extra;free_bikes;id;latitude;longitude;name;timestamp
0;12;{'uid': '017'};15;9d57ab84bdcde15d64a1664c01ea8fb9;60.173099;24.949636;Varsapuistikko;2018-09-20T21:57:48.864000Z
1;10;{'uid': '039'};13;df83a13673a5c3139cab51286bc13003;60.182578;24.926764;Ooppera;2018-09-20T21:57:48.951000Z
2;18;{'uid': '729'};4;77a75a40dbe1fd755f5fba6656bcf331;60.218869;24.813885;Leppävaaranaukio;2018-09-20T21:57:49.032000Z
3;33;{'uid': '627'};1;d64b9cd517aacae8a7c911af6a4e3237;60.162403;24.738416;Piispansilta;2018-09-20T21:57:49.181000Z
4;2;{'uid': '077'};9;b231052e47a1f5684f1a8b44e31246b2;60.185184;24.91423;Nordenskiöldinaukio;2018-09-20T21:57:49.255000Z
5;12;{'uid': '106'};4;040440dad1795e9052e88b2e0088ea12;60.2034735;24.8989297;Korppaanmäentie;2018-09-20T21:57:49.842000Z
6;32;{'uid': '026'};0;cfa241b3c8fe3a3384d61ee20ff315dc;60.168644;24.930435;Kampin metroasema;2018-09-20T21:57:48.925000Z
7;4;{'uid': '125'};17;c266d627b510c4ab43632d3bbbccb32c;60.1847821;24.9786428;Arielinkatu;2018-09-20T21:57:48.772000Z
8;26;{'uid': '761'};0;3b8da65e32e72c67c0e82129ed509433;60.220412;24.83938;Mäkkylän asema;2018-09-20T21:57:49.339000Z
9;2;{'uid': '649'};11;082ad4fb04c6c00dc29176339269c649;60.17471;24.752442;Lystimäensilta;2018-09-20T21:57:49.443000Z
10;24;{'uid': '573'};1;45fe20ace17bfc7af7208f24ab30a651;60.17465;24.779428;Urheilupuisto (M);2018-09-20T21:57:49.603000Z
11;0;{'uid': '004'};23;e7d6364475a29671947f060bdedaef92;60.160944;24.941859;Viiskulma;2018-09-20T21:57:48.772000Z
12;19;{'uid': '006'};5;ca527b35a8907cb96e8fb3275c43258b;60.162287;24.929542;Hietalahdentori;2018-09-20T21:57:48.775000Z
13;1;{'uid': '013'};12;033080b28b100f742e361f30e553085e;60.167891;24.975561;Merisotilaantori;2018-09-20T21:57:48.854000Z
14;3;{'uid': '015'};9;6fc5132955e07b845f6a2e62470292bd;60.171025;24.955571;Ritarikatu;2018-09-20T21:57:48.860000Z
15;6;{'uid': '016'};11;5d07a8fc3ba2ba51625e9993e61a491b;60.174175;24.96148;Liisanpuistikko;2018-09-20T21:57:48.862000Z
