;empty_slots;extra;free_bikes;id;latitude;longitude;name;timestamp
0;24;{'uid': '017'};3;9d57ab84bdcde15d64a1664c01ea8fb9;60.173099;24.949636;Varsapuistikko;2018-10-06T20:59:25.490000Z
1;10;{'uid': '039'};16;df83a13673a5c3139cab51286bc13003;60.182578;24.926764;Ooppera;2018-10-06T20:59:25.534000Z
2;11;{'uid': '128'};2;688c4566b4403571801f4268df799fd4;60.1920576;24.9642238;Päijänteentie;2018-10-06T20:59:25.465000Z
3;3;{'uid': '715'};9;37c5312fc86cf5a6286be9eacc3ac8c7;60.216222;24.821932;Komentajankatu;2018-10-06T20:59:25.538000Z
4;7;{'uid': '069'};7;cb6a7f2323230164c254c5c909d80ecb;60.1656962;24.9314323;Kalevankatu;2018-10-06T20:59:25.599000Z
5;10;{'uid': '587'};2;d8d1594239323944e2a30ef2493d8d85;60.162477;24.767831;Hauenkallio;2018-10-06T20:59:25.705000Z
6;29;{'uid': '026'};3;cfa241b3c8fe3a3384d61ee20ff315dc;60.168644;24.930435;Kampin metroasema;2018-10-06T20:59:25.506000Z
7;4;{'uid': '146'};12;0b47370a4249132f08f9226065237576;60.2172043;24.9544112;Pohjolanaukio;2018-10-06T20:59:25.505000Z
8;9;{'uid': '084'};2;241bdd9f5c08b30dbb6446469bfabd8d;60.19163756;24.90078593;Mäntytie;2018-10-06T20:59:25.641000Z
9;22;{'uid': '521'};7;e02233eb497bb93e13bc029eeb6fb547;60.177588;24.803942;Kulttuuriaukio;2018-10-06T20:59:25.649000Z
10;13;{'uid': '101'};11;6ee3e23da86fc75c6f11a707fb805747;60.2059946;24.8798291;Munkkivuoren ostoskeskus;2018-10-06T20:59:25.702000Z
11;3;{'uid': '004'};13;e7d6364475a29671947f060bdedaef92;60.160944;24.941859;Viiskulma;2018-10-06T20:59:25.460000Z
12;23;{'uid': '006'};0;ca527b35a8907cb96e8fb3275c43258b;60.162287;24.929542;Hietalahdentori;2018-10-06T20:59:25.463000Z
13;4;{'uid': '013'};12;033080b28b100f742e361f30e553085e;60.167891;24.975561;Merisotilaantori;2018-10-06T20:59:25.482000Z
14;10;{'uid': '015'};2;6fc5132955e07b845f6a2e62470292bd;60.171025;24.955571;Ritarikatu;2018-10-06T20:59:25.486000Z
