;empty_slots;extra;free_bikes;id;latitude;longitude;name;timestamp
0;26;{'uid': '017'};1;9d57ab84bdcde15d64a1664c01ea8fb9;60.173099;24.949636;Varsapuistikko;2018-09-23T08:58:45.298000Z
1;6;{'uid': '039'};30;df83a13673a5c3139cab51286bc13003;60.182578;24.926764;Ooppera;2018-09-23T08:58:45.336000Z
2;1;{'uid': '729'};24;77a75a40dbe1fd755f5fba6656bcf331;60.218869;24.813885;Leppävaaranaukio;2018-09-23T08:58:45.391000Z
3;29;{'uid': '627'};5;d64b9cd517aacae8a7c911af6a4e3237;60.162403;24.738416;Piispansilta;2018-09-23T08:58:45.444000Z
4;7;{'uid': '077'};5;b231052e47a1f5684f1a8b44e31246b2;60.185184;24.91423;Nordenskiöldinaukio;2018-09-23T08:58:45.462000Z
5;8;{'uid': '106'};8;040440dad1795e9052e88b2e0088ea12;60.2034735;24.8989297;Korppaanmäentie;2018-09-23T08:58:45.589000Z
6;27;{'uid': '026'};6;cfa241b3c8fe3a3384d61ee20ff315dc;60.168644;24.930435;Kampin metroasema;2018-09-23T08:58:45.318000Z
7;0;{'uid': '125'};34;c266d627b510c4ab43632d3bbbccb32c;60.1847821;24.9786428;Arielinkatu;2018-09-23T08:58:45.261000Z
8;25;{'uid': '761'};1;3b8da65e32e72c67c0e82129ed509433;60.220412;24.83938;Mäkkylän asema;2018-09-23T08:58:45.501000Z
9;5;{'uid': '649'};9;082ad4fb04c6c00dc29176339269c649;60.17471;24.752442;Lystimäensilta;2018-09-23T08:58:45.523000Z
10;19;{'uid': '573'};6;45fe20ace17bfc7af7208f24ab30a651;60.17465;24.779428;Urheilupuisto (M);2018-09-23T08:58:45.569000Z
11;14;{'uid': '004'};0;e7d6364475a29671947f060bdedaef92;60.160944;24.941859;Viiskulma;2018-09-23T08:58:45.260000Z
12;23;{'uid': '006'};1;ca527b35a8907cb96e8fb3275c43258b;60.162287;24.929542;Hietalahdentori;2018-09-23T08:58:45.273000Z
13;7;{'uid': '013'};8;033080b28b100f742e361f30e553085e;60.167891;24.975561;Merisotilaantori;2018-09-23T08:58:45.290000Z
14;12;{'uid': '015'};0;6fc5132955e07b845f6a2e62470292bd;60.171025;24.955571;Ritarikatu;2018-09-23T08:58:45.294000Z
15;0;{'uid': '016'};29;5d07a8fc3ba2ba51625e9993e61a491b;60.174175;24.96148;Liisanpuistikko;2018-09-23T08:58:45.296000Z
16;34;{'uid': '021'};10;f65b68cc5f19045a8b07f59f47b5b010;60.17291;24.93913;Töölönlahdenkatu;2018-09-23T08:58:45.310000Z
17;21;{'uid': '023'};10;584e77525465ab5217822e6f6a9f7c39;60.171413;24.937402;Kiasma;2018-09-23T08:58:45.314000Z
18;0;{'uid': '032'};0;37edaaaed3d70f61d09ada463150023e;60.171346;24.931874;Eläinmuseo;2018-09-23T08:58:45.330000Z
19;10;{'uid': '033'};6;087aed9505e2f06b74fbd6b96486c4d8;60.171155;24.92506;Kauppakorkeakoulu;2018-09-23T08:58:45.331000Z
20;2;{'uid': '034'};13;8adcd117e712e01bdc3d24ed2ee7f9d0;60.173944;24.932879;Kansallismuseo;2018-09-23T08:58:45.332000Z
21;4;{'uid': '593'};8;b5e6c836ffc8fb5e1e578a512ef301b8;60.159601;24.782536;Toppelundintie;2018-09-23T08:58:45.214000Z
